block_id,block_name,service_name,rank_in_block
368,ARAMBAGH MUNICIPALITY,Apply - Land Revenue (Khajna),1
368,ARAMBAGH MUNICIPALITY,Caste Certificate,2
368,ARAMBAGH MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,3
368,ARAMBAGH MUNICIPALITY,Application for Income Certificates,4
368,ARAMBAGH MUNICIPALITY,Info - Old Age Pension Scheme,5
368,ARAMBAGH MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,6
369,BAIDYABATI MUNICIPALITY,Apply - Land Revenue (Khajna),1
369,BAIDYABATI MUNICIPALITY,Payment - Electricity Bill of CESC,2
369,BAIDYABATI MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,3
369,BAIDYABATI MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,4
369,BAIDYABATI MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
369,BAIDYABATI MUNICIPALITY,Apply - Issuance of Trade Licence in Municipal Areas,6
370,BANSBERIA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
370,BANSBERIA MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,2
370,BANSBERIA MUNICIPALITY,Apply - Land Revenue (Khajna),3
370,BANSBERIA MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,4
370,BANSBERIA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
370,BANSBERIA MUNICIPALITY,Apply - Verification of Electoral Roll Online,6
371,BHADRESWAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
371,BHADRESWAR MUNICIPALITY,Apply - Land Revenue (Khajna),2
371,BHADRESWAR MUNICIPALITY,Payment - Electricity Bill of CESC,3
371,BHADRESWAR MUNICIPALITY,Search - Download of e-Ration Card,4
371,BHADRESWAR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
371,BHADRESWAR MUNICIPALITY,Search - GRN Information,6
372,CHAMPDANI MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
372,CHAMPDANI MUNICIPALITY,Search - GRN Information,2
372,CHAMPDANI MUNICIPALITY,Search - Property Information,2
372,CHAMPDANI MUNICIPALITY,Apply - Land Revenue (Khajna),3
372,CHAMPDANI MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
372,CHAMPDANI MUNICIPALITY,Apply - ROR Application ,5
372,CHAMPDANI MUNICIPALITY,Payment - Electricity Bill of CESC,6
373,DANKUNI MUNICIPALITY,Apply - Land Revenue (Khajna),1
373,DANKUNI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
373,DANKUNI MUNICIPALITY,Search - e-Services Information of Municipal / Urban services,3
373,DANKUNI MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,4
373,DANKUNI MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,5
373,DANKUNI MUNICIPALITY,Apply - Submission of Form for Electoral Roll,6
374,HOOGHLY-CHINSURAH MUNICIPALITY,Apply - Land Revenue (Khajna),1
374,HOOGHLY-CHINSURAH MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
374,HOOGHLY-CHINSURAH MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,3
374,HOOGHLY-CHINSURAH MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,4
374,HOOGHLY-CHINSURAH MUNICIPALITY,Caste Certificate,5
374,HOOGHLY-CHINSURAH MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,6
375,KONNAGAR MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,1
375,KONNAGAR MUNICIPALITY,Search - e-Services Information of Municipal / Urban services,2
375,KONNAGAR MUNICIPALITY,Payment - Electricity Bill of CESC,3
375,KONNAGAR MUNICIPALITY,Apply - Swami Vivekananda Scholarship,4
375,KONNAGAR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
375,KONNAGAR MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,6
376,RISHRA MUNICIPALITY,Apply - Land Revenue (Khajna),1
376,RISHRA MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,2
376,RISHRA MUNICIPALITY,Apply - Student Credit Card,3
376,RISHRA MUNICIPALITY,Payment - Electricity Bill of CESC,4
376,RISHRA MUNICIPALITY,Apply for Birth & Death Certificate,5
376,RISHRA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,6
377,SERAMPORE MUNICIPALITY,Payment - Electricity Bill of CESC,1
377,SERAMPORE MUNICIPALITY,Apply - Land Revenue (Khajna),2
377,SERAMPORE MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,3
377,SERAMPORE MUNICIPALITY,Search - GRN Information,4
377,SERAMPORE MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,5
377,SERAMPORE MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,6
378,TARAKESWAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
378,TARAKESWAR MUNICIPALITY,Apply - Land Revenue (Khajna),2
378,TARAKESWAR MUNICIPALITY,Apply - ROR Application ,3
378,TARAKESWAR MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,4
378,TARAKESWAR MUNICIPALITY,Search - Download of e-Ration Card,5
378,TARAKESWAR MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,6
379,UTTARPARA KOTRUNG MUNICIPALITY,Payment - Electricity Bill of CESC,1
379,UTTARPARA KOTRUNG MUNICIPALITY,Application for Income Certificates,2
379,UTTARPARA KOTRUNG MUNICIPALITY,Apply - Land Revenue (Khajna),3
379,UTTARPARA KOTRUNG MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,4
379,UTTARPARA KOTRUNG MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,5
379,UTTARPARA KOTRUNG MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,6
380,CHANDERNAGAR MUNICIPAL CORPORATION,Apply - Land Revenue (Khajna),1
380,CHANDERNAGAR MUNICIPAL CORPORATION,Apply - Payment of WBSEDCL Electricity Bill,2
380,CHANDERNAGAR MUNICIPAL CORPORATION,Caste Certificate,3
380,CHANDERNAGAR MUNICIPAL CORPORATION,Apply - Submission of Form for Electoral Roll,4
380,CHANDERNAGAR MUNICIPAL CORPORATION,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
380,CHANDERNAGAR MUNICIPAL CORPORATION,Application for Income Certificates,6
382,ULUBERIA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,1
382,ULUBERIA MUNICIPALITY,Search - Application Status of Digital Ration Card Application,2
382,ULUBERIA MUNICIPALITY,Search - Download of e-Ration Card,3
382,ULUBERIA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,4
382,ULUBERIA MUNICIPALITY,Search - GRN Information,5
382,ULUBERIA MUNICIPALITY,Apply - Land Revenue (Khajna),6
383,HOWRAH MUNICIPAL CORPORATION,Payment - Electricity Bill of CESC,1
383,HOWRAH MUNICIPAL CORPORATION,Apply - Land Revenue (Khajna),2
383,HOWRAH MUNICIPAL CORPORATION,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
383,HOWRAH MUNICIPAL CORPORATION,Application for Income Certificates,4
383,HOWRAH MUNICIPAL CORPORATION,Apply - OPD Registration,5
383,HOWRAH MUNICIPAL CORPORATION,Apply - Verification of Electoral Roll Online,6
386,DHUPGURI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
386,DHUPGURI MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
386,DHUPGURI MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
386,DHUPGURI MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
386,DHUPGURI MUNICIPALITY,Apply - Verification of Electoral Roll Online,5
386,DHUPGURI MUNICIPALITY,Search - Payment of Tax (MV),5
386,DHUPGURI MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
386,DHUPGURI MUNICIPALITY,Apply - Land Revenue (Khajna),6
387,JALPAIGURI MUNICIPALITY,Status - Application of Learners Licence,1
387,JALPAIGURI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
387,JALPAIGURI MUNICIPALITY,Apply - Driving Licence,3
387,JALPAIGURI MUNICIPALITY,Apply - Land Revenue (Khajna),4
387,JALPAIGURI MUNICIPALITY,Application for applying learners licence,5
387,JALPAIGURI MUNICIPALITY,Caste Certificate,6
388,MAL MUNICIPALITY,Caste Certificate,1
388,MAL MUNICIPALITY,Apply - Submission of Form for Electoral Roll,2
388,MAL MUNICIPALITY,Search - Application Status of Digital Ration Card Application,3
388,MAL MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
388,MAL MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
388,MAL MUNICIPALITY,Apply - Mutation Application,6
389,JHARGRAM MUNICIPALITY,Application for Income Certificates,1
389,JHARGRAM MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
389,JHARGRAM MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
389,JHARGRAM MUNICIPALITY,Caste Certificate,4
389,JHARGRAM MUNICIPALITY,Apply - Land Revenue (Khajna),5
389,JHARGRAM MUNICIPALITY,Apply - Map Service,6
390,KALIMPONG MUNICIPALITY,Apply - Land Revenue (Khajna),1
390,KALIMPONG MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,2
390,KALIMPONG MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,3
390,KALIMPONG MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,4
390,KALIMPONG MUNICIPALITY,Payment - Tax or Fees,5
390,KALIMPONG MUNICIPALITY,Apply - Mutation Application,6
391,KOLKATA MUNICIPAL CORPORATION,Search - Printing of Renewal Demand (CE)  (only for KMC),1
391,KOLKATA MUNICIPAL CORPORATION,Online Deposit of Rent by Tenants,2
391,KOLKATA MUNICIPAL CORPORATION,Search - Download NOC (only for KMC),3
391,KOLKATA MUNICIPAL CORPORATION,Payment - Electricity Bill of CESC,4
391,KOLKATA MUNICIPAL CORPORATION,Print - Unpaid Bills of Outstanding LOI ,5
391,KOLKATA MUNICIPAL CORPORATION,Search - Print Duplicate Bill of PD (only for KMC),6
407,ENGLISH BAZAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
407,ENGLISH BAZAR MUNICIPALITY,Caste Certificate,2
407,ENGLISH BAZAR MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
407,ENGLISH BAZAR MUNICIPALITY,Apply - Driving Licence,4
407,ENGLISH BAZAR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
407,ENGLISH BAZAR MUNICIPALITY,Application for applying learners licence,6
408,OLD MALDA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
408,OLD MALDA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
408,OLD MALDA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
408,OLD MALDA MUNICIPALITY,Application for Income Certificates,4
408,OLD MALDA MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,5
408,OLD MALDA MUNICIPALITY,Apply - Issuance of Trade Licence in Municipal Areas,6
409,BELDANGA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
409,BELDANGA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
409,BELDANGA MUNICIPALITY,Modify - Add member / FPS of Ration Card Holder,3
409,BELDANGA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
409,BELDANGA MUNICIPALITY,Apply - Krishak Bandhu Scheme,5
409,BELDANGA MUNICIPALITY,Apply - OPD Registration,6
410,BERHAMPORE MUNICIPALITY,Apply - Land Revenue (Khajna),1
410,BERHAMPORE MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
410,BERHAMPORE MUNICIPALITY,Apply - ROR Application ,3
410,BERHAMPORE MUNICIPALITY,Application for Income Certificates,4
410,BERHAMPORE MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,5
410,BERHAMPORE MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
411,DHULIAN MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
411,DHULIAN MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
411,DHULIAN MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,3
411,DHULIAN MUNICIPALITY,Search - Application Status of Digital Ration Card Application,4
411,DHULIAN MUNICIPALITY,Search - Download of e-Ration Card,5
411,DHULIAN MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,6
412,DOMKAL MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
412,DOMKAL MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,2
412,DOMKAL MUNICIPALITY,Search - Application Status of Digital Ration Card Application,3
412,DOMKAL MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
412,DOMKAL MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
412,DOMKAL MUNICIPALITY,Application for Income Certificates,6
413,JANGIPUR MUNICIPALITY,Apply - Driving Licence,1
413,JANGIPUR MUNICIPALITY,Application for applying learners licence,2
413,JANGIPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,3
413,JANGIPUR MUNICIPALITY,Apply - Land Revenue (Khajna),4
413,JANGIPUR MUNICIPALITY,Caste Certificate,5
413,JANGIPUR MUNICIPALITY,Application for Income Certificates,6
414,JIAGANJ-AZIMGANJ MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
414,JIAGANJ-AZIMGANJ MUNICIPALITY,Apply - Land Revenue (Khajna),2
414,JIAGANJ-AZIMGANJ MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
414,JIAGANJ-AZIMGANJ MUNICIPALITY,Search - GRN Information,4
414,JIAGANJ-AZIMGANJ MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
414,JIAGANJ-AZIMGANJ MUNICIPALITY,Apply - OPD Registration,6
415,KANDI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
415,KANDI MUNICIPALITY,Caste Certificate,2
415,KANDI MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,3
415,KANDI MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,4
415,KANDI MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
415,KANDI MUNICIPALITY,Apply - Land Revenue (Khajna),6
416,MURSHIDABAD MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
416,MURSHIDABAD MUNICIPALITY,Caste Certificate,2
416,MURSHIDABAD MUNICIPALITY,Apply - Land Revenue (Khajna),3
416,MURSHIDABAD MUNICIPALITY,Application for Income Certificates,4
416,MURSHIDABAD MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
416,MURSHIDABAD MUNICIPALITY,Search - Download of e-Ration Card,6
417,BIRNAGAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
417,BIRNAGAR MUNICIPALITY,Apply - Land Revenue (Khajna),2
417,BIRNAGAR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
417,BIRNAGAR MUNICIPALITY,Payment History - WBSEDCL,4
417,BIRNAGAR MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
417,BIRNAGAR MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,6
418,CHAKDAHA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
418,CHAKDAHA MUNICIPALITY,Apply - Land Revenue (Khajna),2
418,CHAKDAHA MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,3
418,CHAKDAHA MUNICIPALITY,Application for Income Certificates,4
418,CHAKDAHA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
418,CHAKDAHA MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,6
419,COOPERS CAMP NOTIFIED AREA,Apply - Payment of WBSEDCL Electricity Bill,1
419,COOPERS CAMP NOTIFIED AREA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
419,COOPERS CAMP NOTIFIED AREA,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
419,COOPERS CAMP NOTIFIED AREA,Apply - Submission of Form for Electoral Roll,3
419,COOPERS CAMP NOTIFIED AREA,Apply for Birth & Death Certificate,4
419,COOPERS CAMP NOTIFIED AREA,Apply - Issuance of Trade Licence in Municipal Areas,5
419,COOPERS CAMP NOTIFIED AREA,Apply - Download and Print Death Certificate,6
420,GAYESHPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
420,GAYESHPUR MUNICIPALITY,Apply - Land Revenue (Khajna),2
420,GAYESHPUR MUNICIPALITY,Payment History - WBSEDCL,3
420,GAYESHPUR MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,4
420,GAYESHPUR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
420,GAYESHPUR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
421,HARINGHATA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
421,HARINGHATA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
421,HARINGHATA MUNICIPALITY,Apply - Land Revenue (Khajna),3
421,HARINGHATA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
421,HARINGHATA MUNICIPALITY,Apply - Mutation Application,5
421,HARINGHATA MUNICIPALITY,Apply - ROR Application ,6
422,KALYANI MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,1
422,KALYANI MUNICIPALITY,Search - Payment of Tax (MV),2
422,KALYANI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,3
422,KALYANI MUNICIPALITY,Apply for Birth & Death Certificate,4
422,KALYANI MUNICIPALITY,Apply - Land Revenue (Khajna),5
422,KALYANI MUNICIPALITY,Status - Application of Learners Licence,6
423,KRISHNANAGAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
423,KRISHNANAGAR MUNICIPALITY,Apply - Land Revenue (Khajna),2
423,KRISHNANAGAR MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,3
423,KRISHNANAGAR MUNICIPALITY,Apply - Map Service,4
423,KRISHNANAGAR MUNICIPALITY,Caste Certificate,5
423,KRISHNANAGAR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,6
424,NABADWIP MUNICIPALITY,Apply - Land Revenue (Khajna),1
424,NABADWIP MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
424,NABADWIP MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
424,NABADWIP MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,4
424,NABADWIP MUNICIPALITY,Caste Certificate,5
424,NABADWIP MUNICIPALITY,Modify - Add member / FPS of Ration Card Holder,6
425,RANAGHAT MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
425,RANAGHAT MUNICIPALITY,Apply - Land Revenue (Khajna),2
425,RANAGHAT MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,3
425,RANAGHAT MUNICIPALITY,Caste Certificate,4
425,RANAGHAT MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,5
425,RANAGHAT MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
426,SANTIPUR MUNICIPALITY,Apply - Land Revenue (Khajna),1
426,SANTIPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
426,SANTIPUR MUNICIPALITY,Apply - Plot Information,3
426,SANTIPUR MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,4
426,SANTIPUR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
426,SANTIPUR MUNICIPALITY,Search - Application Status of Digital Ration Card Application,6
427,TAHERPUR NOTIFIED AREA,Apply - Payment of WBSEDCL Electricity Bill,1
427,TAHERPUR NOTIFIED AREA,Payment History - WBSEDCL,2
427,TAHERPUR NOTIFIED AREA,Search - Regenerate Receipt of WBSEDCL,3
427,TAHERPUR NOTIFIED AREA,Apply - Gram Panchayat Property Tax,4
427,TAHERPUR NOTIFIED AREA,Apply - Online Trade Registration,5
427,TAHERPUR NOTIFIED AREA,Apply - Approval of Building/Plan,6
427,TAHERPUR NOTIFIED AREA,Apply - Manabik Pension Scheme (Disability Pension Scheme),6
427,TAHERPUR NOTIFIED AREA,Apply - New Electricity Connection of LT/HT Application,6
427,TAHERPUR NOTIFIED AREA,Download - Payment for Quotation Letter of New Connection WBSEDCL,6
427,TAHERPUR NOTIFIED AREA,Payment - Electricity Bill of CESC,6
427,TAHERPUR NOTIFIED AREA,Payment - e-Payment Stamp Duty & Registration Fees,6
427,TAHERPUR NOTIFIED AREA,Search - Payment of Tax (MV),6
428,BARASAT MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
428,BARASAT MUNICIPALITY,Apply for Birth & Death Certificate,2
428,BARASAT MUNICIPALITY,Caste Certificate,3
428,BARASAT MUNICIPALITY,Apply - Land Revenue (Khajna),4
428,BARASAT MUNICIPALITY,Application for Income Certificates,5
428,BARASAT MUNICIPALITY,Apply - Submission of Form for Electoral Roll,6
429,MADHYAMGRAM MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
429,MADHYAMGRAM MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
429,MADHYAMGRAM MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
429,MADHYAMGRAM MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,4
429,MADHYAMGRAM MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
429,MADHYAMGRAM MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,6
430,NORTH DUM DUM MUNICIPALITY,Apply - Land Revenue (Khajna),1
430,NORTH DUM DUM MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,2
430,NORTH DUM DUM MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,3
430,NORTH DUM DUM MUNICIPALITY,Payment - Electricity Bill of CESC,4
430,NORTH DUM DUM MUNICIPALITY,Apply - ROR Application ,5
430,NORTH DUM DUM MUNICIPALITY,Apply - Plot Information,6
431,ASHOKENAGAR-KALYANGARH MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
431,ASHOKENAGAR-KALYANGARH MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,2
431,ASHOKENAGAR-KALYANGARH MUNICIPALITY,Search - e-Services Information of Municipal / Urban services,3
431,ASHOKENAGAR-KALYANGARH MUNICIPALITY,Apply - Land Revenue (Khajna),4
431,ASHOKENAGAR-KALYANGARH MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,5
431,ASHOKENAGAR-KALYANGARH MUNICIPALITY,Search - Application Status of Digital Ration Card Application,6
432,BADURIA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
432,BADURIA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
432,BADURIA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
432,BADURIA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,4
432,BADURIA MUNICIPALITY,Apply - OPD Registration,5
432,BADURIA MUNICIPALITY,Modify - Add member / FPS of Ration Card Holder,6
433,BARANAGAR MUNICIPALITY,Payment - Electricity Bill of CESC,1
433,BARANAGAR MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,2
433,BARANAGAR MUNICIPALITY,Apply - Land Revenue (Khajna),3
433,BARANAGAR MUNICIPALITY,Search - Application Status of Digital Ration Card Application,4
433,BARANAGAR MUNICIPALITY,Search - GRN Information,5
433,BARANAGAR MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,6
434,BARRACKPORE MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
434,BARRACKPORE MUNICIPALITY,Application for applying learners licence,2
434,BARRACKPORE MUNICIPALITY,Application for Income Certificates,3
434,BARRACKPORE MUNICIPALITY,Apply - Renewal of Driving Licence,4
434,BARRACKPORE MUNICIPALITY,Apply - Driving Licence,5
434,BARRACKPORE MUNICIPALITY,Payment - Electricity Bill of CESC,6
435,BASIRHAT MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
435,BASIRHAT MUNICIPALITY,Search - Application Status of Digital Ration Card Application,2
435,BASIRHAT MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,3
435,BASIRHAT MUNICIPALITY,Apply - Land Revenue (Khajna),4
435,BASIRHAT MUNICIPALITY,Apply - ROR Application ,5
435,BASIRHAT MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,6
436,BHATPARA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
436,BHATPARA MUNICIPALITY,Apply - Land Revenue (Khajna),2
436,BHATPARA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,3
436,BHATPARA MUNICIPALITY,Payment History - WBSEDCL,4
436,BHATPARA MUNICIPALITY,Apply - ROR Application ,5
436,BHATPARA MUNICIPALITY,Search - Application Status of Digital Ration Card Application,6
437,BONGAON MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
437,BONGAON MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
437,BONGAON MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
437,BONGAON MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,4
437,BONGAON MUNICIPALITY,Caste Certificate,5
437,BONGAON MUNICIPALITY,Info - Old Age Pension Scheme,6
438,DUM DUM MUNICIPALITY,Payment - Electricity Bill of CESC,1
438,DUM DUM MUNICIPALITY,Apply - Land Revenue (Khajna),2
438,DUM DUM MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
438,DUM DUM MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,4
438,DUM DUM MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,5
438,DUM DUM MUNICIPALITY,Search - Application Status of Digital Ration Card Application,6
439,GARULIA MUNICIPALITY,Payment - Electricity Bill of CESC,1
439,GARULIA MUNICIPALITY,Apply - Land Revenue (Khajna),2
439,GARULIA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
439,GARULIA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,4
439,GARULIA MUNICIPALITY,Search - Download of e-Ration Card,5
439,GARULIA MUNICIPALITY,Apply - Verification of Electoral Roll Online,6
440,GOBARDANGA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
440,GOBARDANGA MUNICIPALITY,Apply - Renewal of Trade License by NKDA,2
440,GOBARDANGA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
440,GOBARDANGA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
440,GOBARDANGA MUNICIPALITY,Search - Download of e-Ration Card,5
440,GOBARDANGA MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,6
441,KANCHRAPARA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
441,KANCHRAPARA MUNICIPALITY,Apply - Land Revenue (Khajna),2
