bsk_id,bsk_name,district_name,sub_division_name,block_municipalty_name,gp_ward,gp_ward_distance,bsk_type,bsk_sub_type,bsk_code,no_of_deos,is_aadhar_center,bsk_address,bsk_lat,bsk_long,bsk_account_no,bsk_landline_no,is_saturday_open,is_active,district_id,block_mun_id,gp_id,sub_div_id,pin
533,NAKKATIGACHH GP,COOCH BEHAR,TUFANGANJ SDO,TUFANGANJ -I,NAKKATIGACHH,0,Rural,GP,COO/L/R/03562,1,0,"VILL+PO-BHANUKUMARI, PS- BOXIRHAT, DIST- COOCHBEHAR, PIN-736131",26.3177446,89.6653554,40460740805,,NO,t,7,58,73,12,736159
1372,NISHIGANJ PHC,COOCH BEHAR,MATHABHANGA SDO,MATHABHANGA -II,NISHIGANJ 1,0.4,Rural,Health Center,COO/H/R/00365,2,0,"VIL-CHAKIARCHHARA P.O-NISHIGANJ,P.S-MATHABHANGA,DIST-COOCHBEHAR,PIN-736157",26.3166374,89.3021767,40458701246,,NO,t,7,54,105,10,736157
2790,SI OFFICE NANOOR SOUTH,BIRBHUM,BOLPUR SDO,NANOOR,CHANDIDAS NANOOR,0.5,Rural,CLRC,BIR/S/R/01170,2,0,"VILL+P.O+P.S -NANOOR,DIST-BIRBHUM, PIN-731301",23.7018036,87.8713626,40460647160,03463297533,NO,t,6,38,1117,5,731301
1333,PURANAGRAM GP,BIRBHUM,SURI SADAR SDO,MD. BAZAR,PURANOGRAM,0,Rural,GP,BIR/H/R/01095,2,0,"VILL-BASANTAPUR,P.O-PURANAGRAM",24.0099304,87.6148461,40458700821,03462297421,NO,t,6,35,1071,7,731132
1471,SOMRA-II GP,HOOGHLY,CHINSURAHA SADAR SDO,BALAGARH,SOMRA-II,0,Rural,GP,HOO/H/R/02513,2,0,KOLORA      ,23.1277128,88.4324236,40458702353,,NO,t,11,83,2532,21,712123
1575,BAIDYAPUR GP,MALDAH,MALDA SADAR SDO,HABIBPUR,BAIDYAPUR,0,Rural,GP,MAL/H/R/00646,2,0,"VILL-BAHADURPUR,P.O-MANIKORA,MALDA, PIN-732122",25.0400715,88.3809749,40458703505,,NO,t,14,129,507,30,732122
1531,MATHACHULKA PHC,JALPAIGURI,MAL SDO,MATIALI,BIDHANNAGAR,0.07,Rural,Health Center,JAL/H/R/00175,2,0,Mathachulka g.p. bidhanngar kolabari pin-735206,26.8287456,88.7707396,40458703038,"",YES,t,13,114,187,26,735206
1818,CHOTTOTARA P.H.C.,PASCHIM MEDINIPUR,MIDNAPORE SADAR,GARHBETA-III,KARSA,0.40,Rural,Health Center,PAM/H/R/02646,2,0,"Vill-Chhototara , P.o-Guiadaha, P.s-Garhbeta, Dist-Paschim Medinipur, Pin-721253",22.7382356,87.4053829,40460556088,,NO,t,16,233,1854,49,721253
1594,MATHURAPUR GP,MALDAH,MALDA SADAR SDO,MANIKCHAK,MATHURAPUR,0,Rural,GP,MAL/H/R/00665,2,0,"Vill-Mathurapur, PO-Mathurapur, Manikchak, Malda",25.1108641,87.8974179,40458703753,03151220659,NO,t,14,133,525,30,732203
2296,FULIA BPHC,NADIA,RANAGHAT SDO,SANTIPUR,FULIA TOWNSHIP,1,Rural,Health Center,NAD/H/R/01300,2,0,"FULIA COLONY, SANTIPUR, NADIA, 741402",23.2387718,88.5027205,40460332830,,NO,t,18,178,965,38,741404
2774,SI OFFICE ILLAMBAZAR NEW,BIRBHUM,BOLPUR SDO,ILLAMBAZAR,NANASOLE GRAM PANCHAYAT,8,Rural,CLRC,BIR/S/R/01154,2,0,"SUB INSPECTOR OF SCHOOL,  ILLAMBAZAR NEW CIRCLE,        VILL+PO- KOYRA, BLOCK- ILLAMBAZAR, BIRBHUM, PIN-731124",23.6908058,87.5443212,40460645980,,NO,t,6,37,1096,5,731214
937,GARAPOTA GP,NORTH 24 PARGANAS,BANGAON,BANGAON,GARAPOTA,0,Rural,GP,N24/L/R/02177,2,0,"VILL+P.O-GANRAPOTA,P.S-BONGAON, DIST- NORTH 24 PARGANAS, PIN-743251",23.1388858,88.8182527,40460338355,03215262003,NO,t,2,195,2718,44,743251
1090,"BL&LRO OFFICE, MAHISHADAL",PURBA MEDINIPUR,HALDIA,MAHISHADAL,SATISH SAMANTA,2.8,Rural,BL&LRO,PUM/L/R/03400,2,0,"VILL: GARKAMALPUR, P.O- BASULIA, P.S- MAHISHADAL, PIN- 721628, BLOCK- MAHISHADAL	",22.1885164,87.9814046,40460447581,03224297095,NO,t,15,268,2194,56,721628
420,SAGAR BDO,SOUTH 24 PARGANAS,KAKDWIP,SAGAR,RUDRANAGAR,0.2,Rural,BDO,S24/P/R/03112,1,1,"VILL+P.O-RUDRANAGAR,BLOCK-SAGAR,P.S-SAGAR,DIST-SOUTH 24 PGS,PIN-743373",21.7295472,88.1049878,40460623841,03210242129,NO,t,3,333,3170,66,743373
249,RAGHUNATHGANJ - I BDO,MURSHIDABAD,JANGIPUR SDO,JANGIPUR MUNICIPALITY,WARD NO.-14,1.0,Urban,BDO,MUR/P/R/00760,2,0,"P.O+P.S-RAGHUNATHGANJ,PIN-742227",24.473223,88.0606592,40460465725,03483266152,NO,t,17,413,7016,33,742225
1621,BENIAGRAM GP,MURSHIDABAD,JANGIPUR SDO,FARAKKA,BENIAGRAM,0,Rural,GP,MUR/H/R/00829,2,0,"VILL-SHRIRAMPUR,P.O-BENIAGRAM,PS-FARAKKA, DIST-MURSHIDABAD,PIN-742212",24.7670135,87.9224168,40460448993,03485251043,NO,t,17,157,828,33,742212
2982,"BR-XV, SW&UPA DEPPT, WARD OFFICE-140",KOLKATA,KOLKATA MUNICIPAL CORPORATION,KOLKATA MUNICIPAL CORPORATION,WARD NO.-140,0,Urban,Borough Office,KOL/S/U/03048,2,0,"UPHC-WARD -140,KHALDHARI MULLICK PARA .KOLKATA-700018",22.5419455,88.2625759,40460838620,"",YES,t,24,391,9364,69,700018
3288,SI OFFICE HALDIA,PURBA MEDINIPUR,HALDIA,HALDIA MUNICIPALITY,WARD NO.-1,0.9,Urban,CLRC,PUM/S/R/03522,2,0,"VILL: AMLAT, P.O- SUTAHATA, P.S- SUTAHATA, PIN- 721635, BLOCK- SUTAHATA",22.1205615,88.1061058,40460444422,,NO,t,15,475,6999,56,721635
2444,MATHERDIGHI RH,SOUTH 24 PARGANAS,CANNING,CANNING II,MOTHERDIGHI,1,Rural,Health Center,S24/H/R/03244,2,0,"VILL+P.O-MATHERDIGHI,P.S-JIBANTALA,SOUTH 24 PGS,PIN-743329",22.3764516,88.7468272,40460450195,"",YES,t,3,319,3018,64,743329
2858,SI OFFICE BALAGARH,HOOGHLY,CHINSURAHA SADAR SDO,BALAGARH,JIRAT,1,Rural,CLRC,HOO/S/R/02547,2,0,Jirat Patuligram Balagarh BDO Office,23.0977782,88.4561064,40460757831,03213260116,NO,t,11,83,2535,21,712501
346,PURBASTHALI - II,PURBA BARDHAMAN,KALNA,PURBASTHALI II,PILLA,0.1,Rural,BDO,PUB/P/R/01404,2,1,"VILL+POST - PATULI STATION BAZAR, P.S- PURBASTHALI ,PIN - 713512",23.5473666,88.2542123,40460549854,03453295011,NO,t,5,256,1736,50,713512
2407,MANGALDA-MAUTORE GP,PURULIA,RAGHUNATHPUR,RAGHUNATHPUR II,MANGALDA-MAUTORE,0,Rural,GP,PUR/H/R/01815,2,0,"Vill & PO- Moutore, PS- Raghunathpur  PIN- 723145",23.5867553,86.5785838,40460440802,,NO,t,19,301,1346,61,723145
2989,MUKUNDA BHAWAN.BR-XII,KOLKATA,KOLKATA MUNICIPAL CORPORATION,KOLKATA MUNICIPAL CORPORATION,WARD NO.-109,0,Urban,Borough Office,KOL/S/U/03055,1,1,Mukunda Pore,22.490477,88.406088,40460839022,"",YES,t,24,391,6423,69,700099
2839,BELBARI-II GP,DAKSHIN DINAJPUR,GANGARAMPUR SDO,GANGARAMPUR,BELBARI-II,0,Rural,GP,DDR/S/R/00590,2,0,"VILL- KADIGHAT, PO- BELBARI, PS- GANGARAMPUR, DIST- D/DINAJPUR, PIN- 733124",25.4070056,88.5082335,40460749773,03521291270,NO,t,9,64,382,14,733124
2361,BARSUL BPHC,PURBA BARDHAMAN,BARDHAMAN SADAR NORTH,BURDWAN II,BARSUL-II,0.4,Rural,Health Center,PUB/H/R/01537,2,0,"VILL-BARSUL, P.O-BARSUL UNNAYANI,PIN-713124",23.1845485,87.9697727,40460341584,,NO,t,5,243,1583,52,713124
3682,BANDHAB NABARUN PATHAGAR,HOOGHLY,CHANDANNAGAR SDO,TARAKESHWAR,CHAMPADANGA,0.1,Rural,Library,HOO/L/R/02605,2,0,"VILL+POST-CHAMPADANGA,P.S-TARAKESWAR,DIST-HOOGHLY",22.8355031,87.9734054,40460640266,03212297136,NO,t,11,88,2603,20,712401
2128,BARJORA RH,BANKURA,BANKURA SADAR SDO,BARJORA,BARJORA,1.5,Rural,Health Center,BAN/H/R/02021,2,0,"VILL+P.O- BARJORA, DIST-BANKURA, PIN- 722202",23.4254396,87.2813773,40460835039,,YES,t,4,9,1368,2,722202
509,KARIDHYA GP,BIRBHUM,SURI SADAR SDO,SURI-I,KARIDHYA,0,Rural,GP,BIR/L/R/01048,2,0,karidhya   ,23.9098215,87.5015312,40460739243,03462295032,NO,t,6,29,1023,7,731126
1598,MOJAMPUR GP,MALDAH,MALDA SADAR SDO,KALIACHAK I,MOJAMPUR,0,Rural,GP,MAL/H/R/00669,2,0,"VILL+PO-MOJAMPUR, PS-KALIACHAK, GP-MOZAMPUR, DIST-MALDA, PIN-732201",24.8474067,88.0566777,40458703800,03512222008,NO,t,14,130,556,30,732201
276,BADURIA BLOCK,NORTH 24 PARGANAS,BASIRHAT,BADURIA,RAGHUNATHPUR,0,Rural,BDO,N24/P/R/02114,2,1,"ISWARIGACHHA, PS- BADURIA, NORTH 24 PARGANAS,PIN-743401",22.7361267,88.7745302,40460536481,03217235308,NO,t,2,197,2887,42,743401
1964,JOYNAGAR GP,PURBA MEDINIPUR,HALDIA,SUTAHATA,JOYNAGAR,0,Rural,GP,PUM/H/R/03445,2,0,"Vill - Joynagar, P.O. - Doro Joynagar,P.S.- Durgachak, PIN-721635",22.1016262,88.1631351,40460744606,,NO,t,15,271,2213,56,721635
3020,BAMONGOLA GP,MALDAH,MALDA SADAR SDO,BAMONGOLA,BAMANGOLA,0,Rural,GP,MAL/S/R/00725,2,0,"Vill-Jamtala. P.O-Jagdala,Malda, PIN-732138",25.1641056,88.3768965,40460322935,03511266002,NO,t,14,135,514,30,732138
1089,KALAGACHIA GP,PURBA MEDINIPUR,CONTAI,KHEJURI I,KALAGACHIA,0,Rural,GP,PUM/L/R/03399,2,0,"Vill: Gholabard, PO: Kamarda Bazar, PS: Khejuri, Dist: Purba Medinipur, PIN: 721432",21.9286372,87.9115761,40460447525,03220280065,NO,t,15,277,2305,54,721432
821,SAGARDIGHI GP,MURSHIDABAD,JANGIPUR SDO,SAGARDIGHI,SAGARDIGHI,0,Rural,GP,MUR/L/R/00800,2,0,"VIIL+P.O-SAGARDIGHI,P.S-SAGARDIGHI,PIN-742226",24.3170947,88.1047945,40460319309,03483268002,NO,t,17,155,817,33,742226
1134,AKRA KRISHNANAGAR BHRATRI SANGHA RURAL LIBRARY,SOUTH 24 PARGANAS,ALIPORE SADAR,BUDGE BUDGE I,RAJIBPUR,0.6,Urban,Library,S24/L/U/03116,2,0,"AKRA KRISHNANAGAR,KOL-700140",22.4682593,88.1556389,40458698685,"",NO,t,3,307,3200,62,700140
2240,PATASIMUL GP,JHARGRAM,JHARGRAM SDO,JHARGRAM,PATASIMUL,0,Rural,GP,JHA/H/R/02845,2,0,"VILL - PATASIMUL, PO - JORANANDA, PS - JHARGRAM, DIST - JHARGRAM",22.283861,86.9793317,40460326848,,NO,t,22,116,2110,27,721517
3081,SI OFFICE RANAGHAT 2,NADIA,RANAGHAT SDO,RANAGHAT -I,ANULIA,1,Rural,CLRC,NAD/S/R/01333,1,0,"RANAGHAT 2 SI OFFCE, ANULIA, SHRINATHPUR, PIN. 741255",23.1726786,88.5525983,40460328461,,NO,t,18,175,974,38,741255
1153,"FOOD & SUPPLY OFFICE, SONARPUR",SOUTH 24 PARGANAS,BARUIPUR,SONARPUR,SONARPUR-II,1.00,Rural,F&S Inspector Office,S24/L/R/03135,1,0,"Bose Pukur Rd, Mission Pally, Narendrapur, Kolkata, West Bengal 700150",22.4338466,88.4157867,40458698889,03324340171,YES,t,3,316,2977,63,700149
2364,JAMALPUR RH,PURBA BARDHAMAN,BARDHAMAN SADAR SOUTH,JAMALPUR,JAMALPUR-II,0.95,Rural,Health Center,PUB/H/R/01540,2,0,"JAMALPUR,JAMALPUR,713408",23.0632277,87.9910246,40460341732,03451288035,NO,t,5,246,1618,53,713408
1062,"BL&LRO OFFICE, NANDAKUMAR",PURBA MEDINIPUR,TAMLUK,NANDAKUMAR,KUMARARA,0.4,Rural,BL&LRO,PUM/L/R/03373,2,0,"VILL: MAHAMMADPUR, P.O- NANDAKUMAR , P.S- NANDAKUMAR, PIN- 721632, BLOCK- NANDAKUMAR",22.1965379,87.9245614,40460438258,,NO,t,15,265,2188,57,721632
3147,SI OFFICE MADHYAMGRAM,NORTH 24 PARGANAS,BARASAT SADAR,MADHYAMGRAM MUNICIPALITY,WARD NO.-10,6.9,Urban,CLRC,N24/S/U/02314,2,0,"Sub - Inspector Of Schools Madhyamgram Circle Bankimpally,  Kolkata - 700129",22.6911773,88.4623417,40460331053,,NO,t,2,429,7426,40,700129
602,RELLING GP,DARJEELING,DARJEELING SADAR SDO,PULBAZAR,RELLING,0,Rural,GP,DAR/L/R/00044,2,1,Relling            ,27.0497667,88.1632417,40460760821,,YES,t,8,68,3277,15,734201
2611,DANGADIGHILA SC,NORTH 24 PARGANAS,BARRACKPORE,BARRACKPORE II,PATULIA,2.5,Rural,Health Center,N24/H/R/02260,2,0,"DANGADIGHILA,MAJEHRAPARA, RUIYA,P.O. BANDIPUR, P.S. RAHARA, PIN:700119",22.7391426,88.4015493,40460547029,03325938087,YES,t,2,187,2903,41,700119
1478,BALLY PHC,HOWRAH,SADAR SDO,BALLY JAGACHA,BALLY,0.1,Rural,Health Center,HOW/H/R/02908,2,0,"GHOSHPARA NISCHINDA, BALLY, HOWRAH - 711227",22.64633422688535,88.33512604236603,40458702433,03326711051,YES,t,12,95,2344,23,711227
3156,JYANGRA HATIARA - II .PANCHAYAT GP,NORTH 24 PARGANAS,BIDHANNAGAR,RAJARHAT,JANGRA HATIARA-II,0,Rural,GP,N24/S/R/02323,2,0,"HATIARA, NEWTOWN , NORTH 24 PARGANAS",22.5923509,88.4519763,40460331393,,NO,t,2,207,2786,43,700157
86,DIAMOND HARBOUR,SOUTH 24 PARGANAS,DIAMOND HARBOUR,DIAMOND HARBOUR MUNICIPALITY,WARD NO.-10,0.00,Urban,SDO,S24/P/U/03084,2,1,"ADDRESS-DIAMOND HARBOUR, PIN-743331",22.1853053,88.1900406,40460343536,03174299943,NO,t,3,483,7620,65,743331
265,KRISHANAGAR-I,NADIA,KRISHNAGAR SADAR SDO,KRISHANAGAR-I,RUIPUKUR,10.5,Rural,BDO,NAD/P/R/01200,2,1,"ROAD STATION, KRISHNANAGAR, KOTWALI, NADIA, PIN - 741101",23.3990642,88.4715877,40460466784,,NO,t,18,168,925,37,741101
1735,CHAKLA GP,NORTH 24 PARGANAS,BARASAT SADAR,DEGANGA,CHAKLA,0,Rural,GP,N24/H/R/02193,1,0,CHAKLA     ,22.7612633,88.6948637,40460542677,,NO,t,2,191,2773,40,743424
1866,AMARPUR GP,PURBA BARDHAMAN,BARDHAMAN SADAR NORTH,AUSGRAM II,AMARPUR,0,Rural,GP,PUB/H/R/01462,2,0,"VILL+PO- MOUKHIRA, PIN-731214",23.5917102,87.5464136,40460628421,03432643318,NO,t,5,238,1553,52,731214
1721,SHYAMNAGAR GP,NADIA,TEHATTA SDO,TEHATTA -I,SHYAMNAGAR,0,Rural,GP,NAD/H/R/01289,2,0,"VILL. & P.O. - SHYAMNAGAR, PS - TEHATTA , PIN  - 741155",23.7932955,88.4873077,40460531777,03471291231,NO,t,18,179,858,39,741155
3307,SI OFFICE PANSKURA SOUTH,PURBA MEDINIPUR,TAMLUK,PANSKURA MUNICIPALITY,WARD NO.-10,4,Urban,CLRC,PUM/S/R/03540,2,0,"VILL: PRATAPPUR, P.O- PRATAPPUR, P.S- PANSKURA, PIN- 721152, BLOCK- PANSKURA 1",22.3764091,87.7452518,40460445482,03228252038,NO,t,15,476,7953,57,721152
1388,BOLLA GP,DAKSHIN DINAJPUR,BALURGHAT SDO,BALURGHAT,BOLLA,0,Rural,GP,DDR/H/R/00551,1,0,"VILL+PO - BOLLA, PS -BALURGHAT, DIST- DAKSHIN DINAJPUR, PIN - 733158",25.338351,88.7082777,40458701417,,NO,t,9,60,404,13,733158
1726,AKAIPUR GP,NORTH 24 PARGANAS,BANGAON,BANGAON,AKAIPUR,0,Rural,GP,N24/H/R/02184,2,0,"VILL+P.O-AKAIPUR, P.S- GOPALNAGAR, DIST- NORTH 24 PARGANAS,PIN-743710",23.0927337,88.7178808,40460532067,03215226004,NO,t,2,195,2726,44,743710
124,MAYURESWAR - I BDO,BIRBHUM,RAMPURHAT SDO,MAYURESWAR-I,MOLLARPUR-II,1,Rural,BDO,BIR/P/R/01000,2,0,VILL+PO+PS-MOLLARPUR,24.075954,87.712056,40460442356,,NO,t,6,44,1138,6,731216
180,PURSURA BDO,HOOGHLY,ARAMBAGH SDO,PURSURAH,PURSURAH-I,1.0,Rural,BDO,HOO/P/R/02387,2,1,"JANGALPARA,PURSURAH, HOOGHLY,",22.8417805,87.9534287,40460453072,03212295150,NO,t,11,78,2669,19,712401
1867,PINDIRA GP,PURBA BARDHAMAN,KALNA,KALNA II,PINDIRA ,0,Rural,GP,PUB/H/R/01463,2,0,"VILL- PATHARGAHATA, PO- BAHARKULI, PIN- 712146",23.1341915,88.3202155,40460628465,,NO,t,5,258,1636,50,712146
2509,FALIMARI GP,COOCH BEHAR,COOCHBEHAR SADAR SDO,COOCH BEHAR -I,FALIMARI,0,Rural,GP,COO/H/R/00389,2,0,"AKRARHAT BANDAR, COOCH BEHAR",26.2963863,89.3254456,40460462316,,NO,t,7,48,3,8,736131
3006,SI OFFICE KHARBA 2,MALDAH,CHANCHAL SDO,CHANCHAL II,MALATIPUR,0.7,Rural,CLRC,MAL/S/R/00711,2,0,"VIIL-MALATIPUR, P.O- MALATIPUR, P.S.- CHANCHAL, DIST- MALDA, PINCODE- 732123",25.3333658,88.0187563,40460839850,03513253067,NO,t,14,137,467,29,732123
2055,RADHANAGAR TARANAGAR GP,SOUTH 24 PARGANAS,CANNING,GOSABA,RADHANAGAR TARANAGAR,0,Rural,GP,S24/H/R/03182,2,0,"VILL- PURBA RADHANAGAR, P.O - PURBA RADHANAGAR,  P.S - SUNDARBAN COASTAL, PIN - 743378, DIST - SOUTH 24 PARGANAS,    ",22.2512995,88.8715126,40460763673,"",YES,t,3,320,3028,64,743378
2365,JAMTARA BPHC,PURBA BARDHAMAN,BARDHAMAN SADAR NORTH,AUSGRAM II,BHALKI,1.5,Rural,Health Center,PUB/H/R/01541,2,0,Jamtara BPHC AUSGRAM-II PURBA BURDWAN 713144,23.4365567,87.5972517,40460341765,,NO,t,5,238,1554,52,713152
3165,SI OFFICE BARABANI,PASCHIM BARDHAMAN,ASANSOL,BARABANI,DOMOHANI,2.2,Rural,CLRC,PAB/S/R/01695,2,0,"Office of the Sub Inspector of Schools Barabani, P.O- Domohani Bazar, Dist- Paschim Bardhaman, Pin- 713334",23.7461935,87.0235017,40460331701,,NO,t,23,210,1826,45,713334
2845,RIMBICK GP,DARJEELING,DARJEELING SADAR SDO,PULBAZAR,RIMBICK,0,Rural,GP,DAR/S/R/00094,2,0,Rimbick Bazar,27.115050,88.111573,40460750143,,YES,t,8,68,3279,15,734201
3669,HATURIA-II GP,HOWRAH,ULUBERIA SDO,BAGNAN-I,HATURIA - II,0,Rural,GP,HOW/L/R/03027,2,0,VILL- HAROP,22.5037867,87.978906,40460639329,,NO,t,12,104,2438,24,711303
2776,SI OFFICE KHOYRASOLE,BIRBHUM,SURI SADAR SDO,KHOYRASOLE,KHOYRASOLE,0.1,Rural,CLRC,BIR/S/R/01156,1,0,"OFFICE OF THE SI OF SCHOOL,KHOYRASOLE CIRCLE,PANCHRAHAT,PIN-731133",23.753716,87.315545,40460646086,,YES,t,6,33,1048,7,731125
964,BALPAI GP,PASCHIM MEDINIPUR,KHARAGPUR,SABANG,BALPAI,0,Rural,GP,PAM/L/R/03584,2,0,"VILL-BALPAIPO-BALPAIPS-SABANGPIN-721155DIST-PASCHIM
MIDNAPORE",22.2234419,87.6393963,40460742701,03222249041,NO,t,16,230,1980,48,721155
3116,SI OFFICE BARASAT,NORTH 24 PARGANAS,BARASAT SADAR,BARASAT MUNICIPALITY,WARD NO.-25,1,Urban,CLRC,N24/S/R/02284,2,0,"Barasat-I,S.I/S Office,Haritala More. P.O-Barasat, P.S-Barasar, DIST-North 24 Parganas, PIN.-Kolkata-700124",22.7220807,88.482375,40460329816,,NO,t,2,428,7330,40,700124
2102,BHATUN GP,UTTAR DINAJPUR,RAIGANJ SDO,RAIGANJ,BHATUN,0,Rural,GP,UDR/H/R/00465,2,0,"VILL+P.O-BHATOL HAT,RAIGANJ , UTTAR DINAJPUR",25.801800,88.0873489,40460766607,03523225155,NO,t,10,334,346,68,733156
3125,SI OFFICE BIZPUR,NORTH 24 PARGANAS,BARRACKPORE,KANCHRAPARA MUNICIPALITY,WARD NO.-6,0.8,Urban,CLRC,N24/S/U/02293,2,0,"36,RUDAL SINGH ROAD, KANCHRAPARA,NORTH 24 PARGANAS,PIN-743145",22.9428844,88.4471877,40460330117,03325859921,NO,t,2,441,6840,41,743145
2578,MEHERPUR,MALDAH,MALDA SADAR SDO,OLD MALDA,JATRADANGA,3,Rural,Health Center,MAL/H/R/00699,1,0,"VILL. MEHERPUR, PO. POPRA ,PS-MALDA, DIST-MALDA, PIN-733141",25.1126459,88.2313607,40460535513,03512263007,NO,t,14,134,542,30,732141
1347,TANTIPARA GP,BIRBHUM,SURI SADAR SDO,RAJNAGAR,TANTIPARA,0,Rural,GP,BIR/H/R/01109,2,0,Tantipaar  ,23.9156058,87.3697157,40458700989,03462297905,YES,t,6,32,1065,7,731126
3019,GOBINDAPUR-MAHESHPUR GP,MALDAH,MALDA SADAR SDO,BAMONGOLA,GOBINDAPUR-MAHESHPUR,0,Rural,GP,MAL/S/R/00724,2,0,"Vill-Gangaprosad Colony,PO-Maheshpur, Malda, PIN-732138",25.2227447,88.4071787,40460322888,,NO,t,14,135,513,30,732138
3374,PATHARPRATIMA GP,SOUTH 24 PARGANAS,KAKDWIP,PATHARPRATIMA,PATHARPROTIMA,0,Rural,GP,S24/S/R/03280,2,0,"VILL- MADHABNAGAR, PO-M/DURGAGOBINDAPUR, PS- PATHARPRATIMA, PIN- 743371",21.794506,88.3535407,40460456674,,NO,t,3,332,3161,66,743371
1076,SIDDHA-II GP,PURBA MEDINIPUR,TAMLUK,KOLAGHAT,SIDDHA-II,0,Rural,GP,PUM/L/R/03386,2,0,"Vill + P.O. - Gopalnagarhat,P.S.- Panskura,, Pin-721139",22.4315793,87.7632884,40460446951,03228244157,NO,t,15,263,2153,57,721139
3043,SI OFFICE JALANGI,MURSHIDABAD,DOMKAL SDO,JALANGI,CHOAPARA,3.5,Rural,CLRC,MUR/S/R/00939,2,0,"SI JALANGI CIRCLE , PO-SAHERAMPUR,PS-JALANGI,DIST-MURSHIDABAD,PIN-742305",24.1267585,88.6736569,40460323756,03481235060,NO,t,17,150,660,32,742305
2938,BANARHAT HIGH SCHOOL,JALPAIGURI,JALPAIGURI SDO,BANARHAT,SAKOYAJHORA-I,1.00,Rural,CLRC,JAL/S/U/00205,2,0,"Banarhat, Jalpaiguri, Pin- 735202",26.7003307,89.0252293,40460829081,,NO,t,13,496,133,25,735202
3285,CHHATRI GP,PURBA MEDINIPUR,EGRA,EGRA I,CHHATRI,0,Rural,GP,PUM/S/R/03519,2,0,"Vill + P.O. - Baranihari,Via Egra, P.S. - Egra, Pin-721429",21.864095,87.538481,40460444273,,NO,t,15,275,2338,55,721429
805,KURUNNARUN GP,MURSHIDABAD,KANDI SDO,BURWAN,KURUNNARUN,0,Rural,GP,MUR/L/R/00787,2,0,"VVILL+P.O-KURUNNARUN,P.S.-BURWAN, DIST-MURSHIDABAD,PIN-742161",23.873905,87.882495,40460318872,,NO,t,17,160,752,34,742161
1269,LOWGRAM GP,BANKURA,BISHNUPUR SDO,KOTULPUR,LOWGRAM,0,Rural,GP,BAN/H/R/01993,2,0,"VILL. - RADHAMADHABPUR, P.O. - KARAKBERIYA, P.S. - KOTULPUR, DIST. - BANKURA, PIN - 722141",23.0182802,87.6412628,40458700128,,YES,t,4,27,1453,3,722141
3127,SI OFFICE BONGAON 1,NORTH 24 PARGANAS,BANGAON,BONGAON MUNICIPALITY,WARD NO.-8,0.2,Urban,CLRC,N24/S/R/02295,2,0,"Vill-Champaberia,P.O+P.S-Bongaon,Dist - North 24 Parganas ,Pin-743235.",23.0499815,88.8198508,40460330184,,NO,t,2,437,7274,44,743235
3243,SI OFFICE KALNA EAST,PURBA BARDHAMAN,KALNA,KALNA MUNICIPALITY,WARD NO.-17,0.5,Urban,CLRC,PUB/S/R/01580,2,0,"KALNA MAHARAJA HIGH SCHOOL COMPOUND,P.O-KALNA,P.S-KALNA,BLOCK-KALNA-1,PIN-713409",23.2221488,88.3572369,40460345181,03454295052,NO,t,5,470,8876,50,713409
1826,JALCHAK-II GP,PASCHIM MEDINIPUR,KHARAGPUR,PINGLA,JALCHAK-II,0,Rural,GP,PAM/H/R/02654,2,0,"VILL-JALCHAKPO-JALCHAKPS-PINGLAPIN-721155DIST-PASCHIM
MIDNAPORE",22.2406699,87.6726968,40460556497,03222241015,NO,t,16,229,1966,48,721155
2606,GACHHA AKHARPUR GP,NORTH 24 PARGANAS,BASIRHAT,BASIRHAT I,GACHHA AKHARPUR,0,Rural,GP,N24/H/R/02255,2,0,"Vill - Akharpur, PO - Itinda, Pin - 743292",22.6838445,88.9118998,40460546842,03217246308,NO,t,2,198,2804,42,743292
1359,DEOCHARAI GP,COOCH BEHAR,TUFANGANJ SDO,TUFANGANJ -I,DEWCHORAI,0,Rural,GP,COO/H/R/00352,2,0,"VILL+PO-JORAI, PS- BOXIRHAT, DIST- COOCHBEHAR, PIN-736207",26.2566817,89.6176883,40458701100,,NO,t,7,58,75,12,736156
517,ADIBASI SANGHA O PATHAGAR,COOCH BEHAR,COOCHBEHAR SADAR SDO,COOCH BEHAR -I,DEWANHAT,3,Rural,Library,COO/L/R/00306,2,0,UTTAR NABABGANJ BALASHI,26.2625266,89.4890429,40460739684,,NO,t,7,48,12,8,736134
309,DASPUR-I BDO,PASCHIM MEDINIPUR,GHATAL,DASPUR-I,DASPUR – II,0.1,Rural,BDO,PAM/P/R/02617,2,0,"VILL-DASPUR,P.O-DASPUR,P.S-DASPUR PIN -721211",22.6093505,87.7226595,40460538911,03225296325,NO,t,16,218,2007,47,721211
707,"PRAGATI PATHAGAR, SUBSIT",HOWRAH,ULUBERIA SDO,BAGNAN-I,SUBSIT,1,Rural,Library,HOW/L/R/02900,2,0,"SUBSIT , BAGNAN,HOWRAH. Pin No:711303",22.4910058,87.9321273,40460833428,,NO,t,12,104,2447,24,711303
1973,NATSHAL-I GP,PURBA MEDINIPUR,HALDIA,MAHISHADAL,NATSHAL-I,0,Rural,GP,PUM/H/R/03454,2,0,"Vill + P.O. - Geonkhali, P.S.- Mahishadal, Pin- 721603",22.2033517,88.049731,40460745203,,NO,t,15,268,2200,56,721603
