district_id,district_name,service_id,service_name,unique_citizen_count,citizen_percentage,rank_in_district
6.0,BIRBHUM,173,Apply - Marriage Certificate ,14,0.0,96.0
6.0,BIRBHUM,196,Apply - Citizens Grievance Redressal,14,0.0,96.0
6.0,BIRBHUM,183,Modify - Term Loan Application,13,0.0,97.0
6.0,BIRBHUM,201,Apply - New Electrical Supervisor License,13,0.0,97.0
6.0,BIRBHUM,417,Status - Application Banglashree Scheme,13,0.0,97.0
6.0,BIRBHUM,130,Search - Food Processing & Horticulture Schemes Information,12,0.0,98.0
6.0,BIRBHUM,291,Apply - Post-Matric Scholarship Under Talent Support Programme (TSP) Application ,12,0.0,98.0
6.0,BIRBHUM,171,Apply - Map Service,11,0.0,99.0
6.0,BIRBHUM,265,Search - Jal Dharo Jal Bharo Scheme,11,0.0,99.0
6.0,BIRBHUM,369,Status - Application of Learners Licence,11,0.0,99.0
6.0,BIRBHUM,163,Search - Registration of Transport Workers Pension Scheme Information,10,0.0,100.0
6.0,BIRBHUM,160,Search - Agriculture & Irrigation Schemes,9,0.0,101.0
6.0,BIRBHUM,244,Search - e-Services Information of Municipal / Urban services,9,0.0,101.0
6.0,BIRBHUM,253,Apply - Issuance of Trade Licence in Municipal Areas,9,0.0,101.0
6.0,BIRBHUM,255,Apply - Renewal of Trade License in Municipal Areas,9,0.0,101.0
6.0,BIRBHUM,419,Payment - New Connection E-Pay New Connection (LT) ,9,0.0,101.0
6.0,BIRBHUM,10,Apply - Online Application for WBPRB,8,0.0,102.0
6.0,BIRBHUM,109,Apply - PSC Job Application,8,0.0,102.0
6.0,BIRBHUM,229,Search - West Bengal Homestay,8,0.0,102.0
6.0,BIRBHUM,274,Search - Club Grant,8,0.0,102.0
6.0,BIRBHUM,293,Apply - Farm Mechanisation,8,0.0,102.0
6.0,BIRBHUM,505,Search - Bhabishyat Credit Card Scheme Status (WBBCCS),8,0.0,102.0
6.0,BIRBHUM,17,Apply - Passport Applications,7,0.0,103.0
6.0,BIRBHUM,89,Register - Online Marketing (Farming),7,0.0,103.0
6.0,BIRBHUM,92,Search - Livestock Scheme,7,0.0,103.0
6.0,BIRBHUM,242,Apply - Payment of Municipal & Corporation Tax,7,0.0,103.0
6.0,BIRBHUM,273,Search - Khelasree Scheme,7,0.0,103.0
6.0,BIRBHUM,338,Apply - Online Mutation Application (only for KMC),7,0.0,103.0
6.0,BIRBHUM,412,Apply - Certified Copy of Marriage Records,7,0.0,103.0
6.0,BIRBHUM,87,Apply - Application for Farm Produce Transport,6,0.0,104.0
6.0,BIRBHUM,101,Search - Right to Public Services Information,6,0.0,104.0
6.0,BIRBHUM,161,Apply - Building and other Construction Workers Pension Scheme,6,0.0,104.0
6.0,BIRBHUM,343,Apply - New License (CE) Application  (only for KMC),6,0.0,104.0
6.0,BIRBHUM,422,Search - Welcome Letter New Connection (LT),6,0.0,104.0
6.0,BIRBHUM,425,Search - Payment of Tax (MV),6,0.0,104.0
6.0,BIRBHUM,178,Apply - Educational Loan Application,5,0.0,105.0
6.0,BIRBHUM,182,Apply - Construction of Boundary Wall,5,0.0,105.0
6.0,BIRBHUM,384,Search - Fertilizer License Status ,5,0.0,105.0
6.0,BIRBHUM,414,Search - Application for Objection,5,0.0,105.0
6.0,BIRBHUM,421,New Connection (LT) - New Connection Application Status,5,0.0,105.0
6.0,BIRBHUM,461,Search - Group Loan Status,5,0.0,105.0
6.0,BIRBHUM,502,Apply - Bhabishyat Credit Card Scheme (WBBCCS),5,0.0,105.0
6.0,BIRBHUM,90,Apply e-permit (agrimarket),4,0.0,106.0
6.0,BIRBHUM,110,Deed e-Registration,4,0.0,106.0
6.0,BIRBHUM,302,Apply - Jaago,4,0.0,106.0
6.0,BIRBHUM,342,Search - Printing of Renewal Demand (CE)  (only for KMC),4,0.0,106.0
6.0,BIRBHUM,355,Download - Payment for Quotation Letter of New Connection WBSEDCL,4,0.0,106.0
6.0,BIRBHUM,423,Apply - Diploma in Pharmacy,4,0.0,106.0
6.0,BIRBHUM,457,Search - PMSVA Nidhi Scheme,4,0.0,106.0
6.0,BIRBHUM,496,Search - Discover Your Eligible Schemes,4,0.0,106.0
6.0,BIRBHUM,167,"Apply - Shops & Establishment, Register - New/ Renewal of Certificate for Registration",3,0.0,107.0
6.0,BIRBHUM,202,Apply - Renewal of Electrical Supervisor License,3,0.0,107.0
6.0,BIRBHUM,214,Apply - SSC Examination Application,3,0.0,107.0
6.0,BIRBHUM,295,Apply - Merit Scholarship Examination (NMMSE),3,0.0,107.0
6.0,BIRBHUM,304,Apply - Micro Finance Loan Minorities of West Bengal,3,0.0,107.0
6.0,BIRBHUM,327,Apply - Scholarship of Students with Disabilities,3,0.0,107.0
6.0,BIRBHUM,336,KYC for citizen  (only for KMC),3,0.0,107.0
6.0,BIRBHUM,403,Apply - WBFDC Property Booking,3,0.0,107.0
6.0,BIRBHUM,458,Apply - Group Loan and Fresh Loan,3,0.0,107.0
6.0,BIRBHUM,487,Apply - Assessment of Property Tax at NKDA,3,0.0,107.0
6.0,BIRBHUM,498,Property Tax (HMC) ,3,0.0,107.0
6.0,BIRBHUM,73,Apply - Fertilizer License Application,2,0.0,108.0
6.0,BIRBHUM,79,New Insecticide License,2,0.0,108.0
6.0,BIRBHUM,98,Search - Consumer Rights Information,2,0.0,108.0
6.0,BIRBHUM,102,Search - Cooperative information,2,0.0,108.0
6.0,BIRBHUM,105,Register - Cooperative Society,2,0.0,108.0
6.0,BIRBHUM,107,Search - Cooperative Society Finance Rules,2,0.0,108.0
6.0,BIRBHUM,162,Search - Subscription of Building and other Construction Workers Pension Scheme Information,2,0.0,108.0
6.0,BIRBHUM,228,Search - WBTDCL Properties Booking,2,0.0,108.0
6.0,BIRBHUM,247,Apply - Sanction of Water Connection  for Industrial Building in Municipal Areas,2,0.0,108.0
6.0,BIRBHUM,340,Search - Download NOC (only for KMC),2,0.0,108.0
6.0,BIRBHUM,349,dashboard for online building permit and other eodb related services  (only for KMC),2,0.0,108.0
6.0,BIRBHUM,370,Apply - Certificate of Non-Forest Land,2,0.0,108.0
6.0,BIRBHUM,371,Search - Application Status of Certificate of Non-Forest Land,2,0.0,108.0
6.0,BIRBHUM,378,Apply - New Conductor Licence Application ,2,0.0,108.0
6.0,BIRBHUM,385,Download - Certificate of Fertilizer License,2,0.0,108.0
6.0,BIRBHUM,420,Search - Payment Receipt New Connection (LT),2,0.0,108.0
6.0,BIRBHUM,424,Apply  - Post Diploma in Petrochemical and Medical Electronics,2,0.0,108.0
6.0,BIRBHUM,459,Modify - Group Loan Application,2,0.0,108.0
6.0,BIRBHUM,501,Apply - One-time financial assistance to Individual Handloom Weavers,2,0.0,108.0
6.0,BIRBHUM,402,Online Admission in Government ITIs,2,0.0,108.0
6.0,BIRBHUM,100,Apply - License for e-Parimap,2,0.0,108.0
6.0,BIRBHUM,74,Fertilizer license renewal/modification,1,0.0,109.0
6.0,BIRBHUM,99,Register - For e-Parimap ,1,0.0,109.0
6.0,BIRBHUM,106,Apply - Change of name in Cooperative Society,1,0.0,109.0
6.0,BIRBHUM,108,"Apply - Special Compassionate Appointment (Covid-19) Scheme, 2020",1,0.0,109.0
6.0,BIRBHUM,112,Valuation - Stamp Duty Information,1,0.0,109.0
6.0,BIRBHUM,114,Renewal - Excise License,1,0.0,109.0
6.0,BIRBHUM,152,Apply - Refinance of Term Loan,1,0.0,109.0
6.0,BIRBHUM,153,Search - Transfer Case of Arms License Information,1,0.0,109.0
6.0,BIRBHUM,157,Search - Firecracker License Information,1,0.0,109.0
6.0,BIRBHUM,200,Apply - New Workman Permit,1,0.0,109.0
6.0,BIRBHUM,219,Apply - SVSKP Application ,1,0.0,109.0
6.0,BIRBHUM,251,Apply - Issuance of Trade License by NKDA,1,0.0,109.0
6.0,BIRBHUM,305,Apply - National Talent Search Examination (NTSE),1,0.0,109.0
6.0,BIRBHUM,328,Search - Drainage Demand Print,1,0.0,109.0
6.0,BIRBHUM,332,Search - Unpaid Water Supply Demand Print,1,0.0,109.0
6.0,BIRBHUM,337,Search - Print Duplicate Bill of PD (only for KMC),1,0.0,109.0
6.0,BIRBHUM,341,Apply - Assessment Register Printing  (only for KMC),1,0.0,109.0
6.0,BIRBHUM,346,Apply - Defaulter Renewal Application Demand Printing (CE),1,0.0,109.0
6.0,BIRBHUM,380,Search Status of Seed License,1,0.0,109.0
6.0,BIRBHUM,398,Apply - Recognition of Service Providers,1,0.0,109.0
6.0,BIRBHUM,411,Online Request for Certificate Copy by Citizens,1,0.0,109.0
6.0,BIRBHUM,462,Apply - Fitness Renewal,1,0.0,109.0
6.0,BIRBHUM,489,Apply - Grant of Fire License,1,0.0,109.0
6.0,BIRBHUM,493,Apply - Registration of Association of Apartment Owners,1,0.0,109.0
6.0,BIRBHUM,494,Apply - Form -B under West Bengal Apartment Ownership act 1972,1,0.0,109.0
6.0,BIRBHUM,497,Apply - Self Certification of Fire Safety,1,0.0,109.0
6.0,BIRBHUM,503,Edit - Bhabishyat Credit Card Scheme (WBBCCS) ,1,0.0,109.0
6.0,BIRBHUM,312,Search - Counselling Result of Admission in Government ITI,1,0.0,109.0
6.0,BIRBHUM,379,Apply - Renewal of Conductor Licence Application ,1,0.0,109.0
6.0,BIRBHUM,466,Vahan - Mobile Number Update,1,0.0,109.0
6.0,BIRBHUM,77,Modify - Seed License,1,0.0,109.0
6.0,BIRBHUM,360,Download -License Certificate (e-Parimap),1,0.0,109.0
6.0,BIRBHUM,97,Apply - Consumer Grievance,1,0.0,109.0
6.0,BIRBHUM,116,Apply - Temporary Bar License Application,1,0.0,109.0
6.0,BIRBHUM,359,Download  - Registration Certificate (e-Parimap),1,0.0,109.0
7.0,COOCH BEHAR,352,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5675,15.0,1.0
7.0,COOCH BEHAR,128,Apply - Aadhaar & Mobile Link with Digital Ration Card,3890,10.3,2.0
7.0,COOCH BEHAR,4,Application for Income Certificates,3349,8.8,3.0
7.0,COOCH BEHAR,408,Search - Status of Application of Swasthya Sathi Card,3190,8.4,4.0
7.0,COOCH BEHAR,6,Caste Certificate,3102,8.2,5.0
7.0,COOCH BEHAR,155,Apply - Submission of Form for Electoral Roll,2586,6.8,6.0
7.0,COOCH BEHAR,127,Search - Application Status of Digital Ration Card Application,2439,6.4,7.0
7.0,COOCH BEHAR,199,Apply - Payment of WBSEDCL Electricity Bill,2311,6.1,8.0
7.0,COOCH BEHAR,156,Apply - Verification of Electoral Roll Online,1194,3.2,9.0
7.0,COOCH BEHAR,470,Payment - e-Payment Stamp Duty & Registration Fees,1172,3.1,10.0
7.0,COOCH BEHAR,358,Search - Download of e-Ration Card,1134,3.0,11.0
7.0,COOCH BEHAR,22,Apply - Land Revenue (Khajna),1107,2.9,12.0
7.0,COOCH BEHAR,392,Modify - Add member / FPS of Ration Card Holder,1028,2.7,13.0
7.0,COOCH BEHAR,194,Search - Gram Panchayat Tax Payment,882,2.3,14.0
7.0,COOCH BEHAR,137,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form â B),695,1.8,15.0
7.0,COOCH BEHAR,267,Info - Old Age Pension Scheme,572,1.5,16.0
7.0,COOCH BEHAR,126,Apply - New Digital Ration Card,549,1.4,17.0
7.0,COOCH BEHAR,168,Apply - Mutation Application,506,1.3,18.0
7.0,COOCH BEHAR,382,Status of Application (Krishak Bandhu),502,1.3,19.0
7.0,COOCH BEHAR,169,Apply - ROR Application ,469,1.2,20.0
7.0,COOCH BEHAR,151,Apply - Local Residence (Domicile) Certificate,372,1.0,21.0
7.0,COOCH BEHAR,478,Apply - Ordinary Residencial Certificate,369,1.0,22.0
7.0,COOCH BEHAR,131,Apply for Birth & Death Certificate,334,0.9,23.0
7.0,COOCH BEHAR,170,Apply - Plot Information,306,0.8,24.0
7.0,COOCH BEHAR,184,Search - Bangla Awas Yojana,287,0.8,25.0
7.0,COOCH BEHAR,405,Modify - Member Name Correction after Receiving Card (Form â C),285,0.8,26.0
7.0,COOCH BEHAR,485,eDistrict Dashboard,251,0.7,27.0
7.0,COOCH BEHAR,367,Search - GRN Information,248,0.7,28.0
7.0,COOCH BEHAR,388,Search - Application Status,197,0.5,29.0
7.0,COOCH BEHAR,84,Search  - Kishan Mandi Information,191,0.5,30.0
7.0,COOCH BEHAR,406,Apply- Addition of New Member after Receiving Card (Form â A),190,0.5,31.0
7.0,COOCH BEHAR,86,Search - Price Information,183,0.5,32.0
7.0,COOCH BEHAR,244,Search - e-Services Information of Municipal / Urban services,183,0.5,32.0
7.0,COOCH BEHAR,266,Info - Widow Pension Scheme,143,0.4,33.0
7.0,COOCH BEHAR,272,Apply - Rupashree Prakalpa,134,0.4,34.0
7.0,COOCH BEHAR,195,Apply - Online Trade Registration,118,0.3,35.0
7.0,COOCH BEHAR,164,Apply - Samajik Suraksha Yojana Application ,107,0.3,36.0
7.0,COOCH BEHAR,165,Apply - Yuvashree Scheme Application ,103,0.3,37.0
7.0,COOCH BEHAR,357,Payment History - WBSEDCL,98,0.3,38.0
7.0,COOCH BEHAR,172,Search - Property Information,94,0.2,39.0
7.0,COOCH BEHAR,363,Apply - Download and Print Birth Certificate,93,0.2,40.0
7.0,COOCH BEHAR,365,Apply - Conversion Application,87,0.2,41.0
7.0,COOCH BEHAR,95,Search - Sikshashree Information,86,0.2,42.0
7.0,COOCH BEHAR,356,Search - Regenerate Receipt of WBSEDCL,83,0.2,43.0
7.0,COOCH BEHAR,119,Payment - Tax or Fees,78,0.2,44.0
7.0,COOCH BEHAR,96,Search - Taposali Bandhu Pension Scheme,75,0.2,45.0
7.0,COOCH BEHAR,364,Apply - Download and Print Death Certificate,74,0.2,46.0
7.0,COOCH BEHAR,69,Apply - Krishak Bandhu Scheme,73,0.2,47.0
7.0,COOCH BEHAR,243,Application for mutation of holding in municipality/ Municipal Corporation,73,0.2,47.0
7.0,COOCH BEHAR,404,Search - Blood Bank Information,68,0.2,48.0
7.0,COOCH BEHAR,407,Modify - Member Deletion after Receiving Card (Form â D),65,0.2,49.0
7.0,COOCH BEHAR,1,Search - Application Status of Kanyasree Prakalpa,61,0.2,50.0
7.0,COOCH BEHAR,255,Apply - Renewal of Trade License in Municipal Areas,61,0.2,50.0
7.0,COOCH BEHAR,476,Apply - Disability Certificate,57,0.2,51.0
7.0,COOCH BEHAR,484,eChallan,57,0.2,51.0
7.0,COOCH BEHAR,146,Apply - Swami Vivekananda Scholarship,52,0.1,52.0
7.0,COOCH BEHAR,393,Search - Schedule Paddy Sale,50,0.1,53.0
7.0,COOCH BEHAR,369,Status - Application of Learners Licence,49,0.1,54.0
7.0,COOCH BEHAR,253,Apply - Issuance of Trade Licence in Municipal Areas,48,0.1,55.0
7.0,COOCH BEHAR,94,Search - Sabuj Sathi Scheme Information,43,0.1,56.0
7.0,COOCH BEHAR,477,Apply - Distance Certificate for Students,42,0.1,57.0
7.0,COOCH BEHAR,88,Search - Price Information of Daily Market,39,0.1,58.0
7.0,COOCH BEHAR,368,Application for applying learners licence,39,0.1,58.0
7.0,COOCH BEHAR,307,Apply - Approval of Building/Plan,38,0.1,59.0
7.0,COOCH BEHAR,162,Search - Subscription of Building and other Construction Workers Pension Scheme Information,37,0.1,60.0
7.0,COOCH BEHAR,233,Apply - Driving Licence,37,0.1,60.0
7.0,COOCH BEHAR,366,Apply - Manabik Pension Scheme (Disability Pension Scheme),37,0.1,60.0
7.0,COOCH BEHAR,425,Search - Payment of Tax (MV),35,0.1,61.0
7.0,COOCH BEHAR,306,Search - NSAP under Jai Bangla,34,0.1,62.0
7.0,COOCH BEHAR,163,Search - Registration of Transport Workers Pension Scheme Information,33,0.1,63.0
7.0,COOCH BEHAR,218,Search - Muktidhara Scheme Information ,30,0.1,64.0
7.0,COOCH BEHAR,124,Apply - Farmer Registration Paddy Sale,28,0.1,65.0
7.0,COOCH BEHAR,125,Search  - Payment Status of Paddy Sold,28,0.1,65.0
7.0,COOCH BEHAR,2,Application for Aikyasree Scholarship,27,0.1,66.0
7.0,COOCH BEHAR,64,Search - Bangla Shasya Bima,27,0.1,66.0
7.0,COOCH BEHAR,140,Search - Blood Test Report,27,0.1,66.0
7.0,COOCH BEHAR,300,Search - Information about Different Courses (Paschim Banga Society for Skill Development),27,0.1,66.0
7.0,COOCH BEHAR,186,Search - Guideline & View Job Card Detail,26,0.1,67.0
7.0,COOCH BEHAR,475,Search - Deed by Deed Number & Query Number ,25,0.1,68.0
7.0,COOCH BEHAR,399,Apply - FPC Enrollment,24,0.1,69.0
7.0,COOCH BEHAR,130,Search - Food Processing & Horticulture Schemes Information,23,0.1,70.0
7.0,COOCH BEHAR,234,Apply - Renewal of Driving Licence,23,0.1,70.0
7.0,COOCH BEHAR,502,Apply - Bhabishyat Credit Card Scheme (WBBCCS),23,0.1,70.0
7.0,COOCH BEHAR,396,Apply - Pre-Registration Form for Paschim Banga Society for Skill Development(Utkarsh Bangla),22,0.1,71.0
7.0,COOCH BEHAR,480,Apply - Permission for Delayed Registration of Death,22,0.1,71.0
7.0,COOCH BEHAR,85,Apply - Sufal Bangla Individual Enrollment Form,21,0.1,72.0
7.0,COOCH BEHAR,138,Apply - OPD Registration,21,0.1,72.0
7.0,COOCH BEHAR,334,Apply - Student Credit Card,21,0.1,72.0
7.0,COOCH BEHAR,192,Application for EWS Certificates,18,0.0,73.0
7.0,COOCH BEHAR,472,Application - Refund of e-Payment,18,0.0,73.0
7.0,COOCH BEHAR,473,Search - Deed By Seller/Buyer/Party Name,18,0.0,73.0
7.0,COOCH BEHAR,481,Apply - Redressal of RTI queries & Tracking,18,0.0,73.0
7.0,COOCH BEHAR,505,Search - Bhabishyat Credit Card Scheme Status (WBBCCS),17,0.0,74.0
7.0,COOCH BEHAR,229,Search - West Bengal Homestay,16,0.0,75.0
7.0,COOCH BEHAR,331,Training Centre details (Paschim Banga Society for Skill Development),16,0.0,75.0
7.0,COOCH BEHAR,469,Apply - New e-Requisition Form,16,0.0,75.0
7.0,COOCH BEHAR,471,Download- e-Assessment Slip & Print,16,0.0,75.0
7.0,COOCH BEHAR,474,Search - Deed By Transacted Property Details,16,0.0,75.0
7.0,COOCH BEHAR,173,Apply - Marriage Certificate ,15,0.0,76.0
7.0,COOCH BEHAR,63,Apply - Bangla Shasya Bima,14,0.0,77.0
7.0,COOCH BEHAR,112,Valuation - Stamp Duty Information,14,0.0,77.0
7.0,COOCH BEHAR,354,Payment - Electricity Bill of CESC,14,0.0,77.0
7.0,COOCH BEHAR,411,Online Request for Certificate Copy by Citizens,14,0.0,77.0
7.0,COOCH BEHAR,483,Registration & Admission,14,0.0,77.0
7.0,COOCH BEHAR,479,Apply - Permission for Delayed Registration of Birth,13,0.0,78.0
7.0,COOCH BEHAR,400,Apply - Group Enrollment Form other than FPC,12,0.0,79.0
7.0,COOCH BEHAR,98,Search - Consumer Rights Information,11,0.0,80.0
7.0,COOCH BEHAR,111,Deed - Certified Copy,11,0.0,80.0
7.0,COOCH BEHAR,154,Apply - Gorkha Certificate,11,0.0,80.0
7.0,COOCH BEHAR,174,Search - Mass Education & Library Related Schemes Information,11,0.0,80.0
7.0,COOCH BEHAR,201,Apply - New Electrical Supervisor License,11,0.0,80.0
7.0,COOCH BEHAR,241,Info - Jai Johar Pension Scheme Application,11,0.0,80.0
7.0,COOCH BEHAR,343,Apply - New License (CE) Application  (only for KMC),11,0.0,80.0
7.0,COOCH BEHAR,413,Search - Marriage Record,11,0.0,80.0
7.0,COOCH BEHAR,416,Search - Download Marriage Certificate,11,0.0,80.0
7.0,COOCH BEHAR,171,Apply - Map Service,10,0.0,81.0
7.0,COOCH BEHAR,276,Search - Gitanjali Scheme Information,10,0.0,81.0
7.0,COOCH BEHAR,175,Apply - Karma Sathi Prakalpa Scheme,8,0.0,82.0
7.0,COOCH BEHAR,196,Apply - Citizens Grievance Redressal,8,0.0,82.0
7.0,COOCH BEHAR,503,Edit - Bhabishyat Credit Card Scheme (WBBCCS) ,8,0.0,82.0
7.0,COOCH BEHAR,101,Search - Right to Public Services Information,7,0.0,83.0
7.0,COOCH BEHAR,265,Search - Jal Dharo Jal Bharo Scheme,7,0.0,83.0
7.0,COOCH BEHAR,275,Apply - Grievance to CMO,7,0.0,83.0
7.0,COOCH BEHAR,282,Search - Working Women Hostel Information,7,0.0,83.0
7.0,COOCH BEHAR,338,Apply - Online Mutation Application (only for KMC),7,0.0,83.0
7.0,COOCH BEHAR,91,Search - Diary Scheme Information,6,0.0,84.0
7.0,COOCH BEHAR,139,Search - COVID Patient Information,6,0.0,84.0
7.0,COOCH BEHAR,160,Search - Agriculture & Irrigation Schemes,6,0.0,84.0
7.0,COOCH BEHAR,414,Search - Application for Objection,6,0.0,84.0
7.0,COOCH BEHAR,89,Register - Online Marketing (Farming),5,0.0,85.0
7.0,COOCH BEHAR,158, Search - Term Loan Status,5,0.0,85.0
7.0,COOCH BEHAR,161,Apply - Building and other Construction Workers Pension Scheme,5,0.0,85.0
7.0,COOCH BEHAR,179,Apply - Fresh Term Loan Application,5,0.0,85.0
7.0,COOCH BEHAR,187,Search- Nirmal Bangla scheme,5,0.0,85.0
7.0,COOCH BEHAR,188,Search- Samabyathi Scheme Information,5,0.0,85.0
7.0,COOCH BEHAR,327,Apply - Scholarship of Students with Disabilities,5,0.0,85.0
7.0,COOCH BEHAR,403,Apply - WBFDC Property Booking,5,0.0,85.0
7.0,COOCH BEHAR,421,New Connection (LT) - New Connection Application Status,5,0.0,85.0
7.0,COOCH BEHAR,468,Apply - Registration of Migrant Workers,5,0.0,85.0
7.0,COOCH BEHAR,496,Search - Discover Your Eligible Schemes,5,0.0,85.0
7.0,COOCH BEHAR,466,Vahan - Mobile Number Update,5,0.0,85.0
7.0,COOCH BEHAR,10,Apply - Online Application for WBPRB,4,0.0,86.0
7.0,COOCH BEHAR,152,Apply - Refinance of Term Loan,4,0.0,86.0
7.0,COOCH BEHAR,157,Search - Firecracker License Information,4,0.0,86.0
7.0,COOCH BEHAR,166,Apply - Unemployment Allowance Application ,4,0.0,86.0
7.0,COOCH BEHAR,185,Search - Anandadhara Scheme,4,0.0,86.0
7.0,COOCH BEHAR,198,Apply - New Electricity Connection of LT/HT Application,4,0.0,86.0
7.0,COOCH BEHAR,228,Search - WBTDCL Properties Booking,4,0.0,86.0
7.0,COOCH BEHAR,242,Apply - Payment of Municipal & Corporation Tax,4,0.0,86.0
7.0,COOCH BEHAR,273,Search - Khelasree Scheme,4,0.0,86.0
7.0,COOCH BEHAR,351,Online water connection (domestic),4,0.0,86.0
7.0,COOCH BEHAR,371,Search - Application Status of Certificate of Non-Forest Land,4,0.0,86.0
7.0,COOCH BEHAR,383,Renewal - Fertilizer License,4,0.0,86.0
7.0,COOCH BEHAR,398,Apply - Recognition of Service Providers,4,0.0,86.0
7.0,COOCH BEHAR,412,Apply - Certified Copy of Marriage Records,4,0.0,86.0
7.0,COOCH BEHAR,75,Apply - Seed License,4,0.0,86.0
7.0,COOCH BEHAR,17,Apply - Passport Applications,3,0.0,87.0
7.0,COOCH BEHAR,87,Apply - Application for Farm Produce Transport,3,0.0,87.0
7.0,COOCH BEHAR,217,Apply - NOC for self-financed schools Application,3,0.0,87.0
7.0,COOCH BEHAR,295,Apply - Merit Scholarship Examination (NMMSE),3,0.0,87.0
7.0,COOCH BEHAR,342,Search - Printing of Renewal Demand (CE)  (only for KMC),3,0.0,87.0
7.0,COOCH BEHAR,348,Modify - Minor Change in Existing CE  (only for KMC),3,0.0,87.0
7.0,COOCH BEHAR,401,Online Application for Defaulter Renewal Application,3,0.0,87.0
7.0,COOCH BEHAR,417,Status - Application Banglashree Scheme,3,0.0,87.0
7.0,COOCH BEHAR,420,Search - Payment Receipt New Connection (LT),3,0.0,87.0
7.0,COOCH BEHAR,482,Search Preferred Colleges & Courses,3,0.0,87.0
7.0,COOCH BEHAR,499,Apply - Support for One Time Settlement (OTS) of NPA Accounts of PWCS,3,0.0,87.0
7.0,COOCH BEHAR,360,Download -License Certificate (e-Parimap),3,0.0,87.0
7.0,COOCH BEHAR,73,Apply - Fertilizer License Application,2,0.0,88.0
7.0,COOCH BEHAR,74,Fertilizer license renewal/modification,2,0.0,88.0
7.0,COOCH BEHAR,102,Search - Cooperative information,2,0.0,88.0
7.0,COOCH BEHAR,153,Search - Transfer Case of Arms License Information,2,0.0,88.0
7.0,COOCH BEHAR,159,Apply - Lok Prasar Scheme,2,0.0,88.0
7.0,COOCH BEHAR,180,Apply - SHG Loan Application,2,0.0,88.0
7.0,COOCH BEHAR,202,Apply - Renewal of Electrical Supervisor License,2,0.0,88.0
7.0,COOCH BEHAR,211,Search - Drinking Water Schemes,2,0.0,88.0
7.0,COOCH BEHAR,219,Apply - SVSKP Application ,2,0.0,88.0
7.0,COOCH BEHAR,251,Apply - Issuance of Trade License by NKDA,2,0.0,88.0
7.0,COOCH BEHAR,274,Search - Club Grant,2,0.0,88.0
7.0,COOCH BEHAR,291,Apply - Post-Matric Scholarship Under Talent Support Programme (TSP) Application ,2,0.0,88.0
7.0,COOCH BEHAR,304,Apply - Micro Finance Loan Minorities of West Bengal,2,0.0,88.0
7.0,COOCH BEHAR,324,Apply - Registration of Candidates for JEXPO,2,0.0,88.0
7.0,COOCH BEHAR,328,Search - Drainage Demand Print,2,0.0,88.0
7.0,COOCH BEHAR,346,Apply - Defaulter Renewal Application Demand Printing (CE),2,0.0,88.0
